name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_16-01,avg,multilevel_tresholding,15,41.751,27.909,-33.1537,0.986,0.903,-8.41785,38.225,58.309,52.54153
Case_16-02,avg,multilevel_tresholding,15,41.89,28.316,-32.40392,0.99,0.929,-6.16162,41.265,65.179,57.95226
Case_16-03,avg,multilevel_tresholding,15,41.555,27.546,-33.71195,0.988,0.898,-9.10931,35.611,67.077,88.36034
Case_16-04,avg,multilevel_tresholding,15,42.044,28.396,-32.46123,0.987,0.912,-7.59878,37.699,63.107,67.39701
Case_16-05,avg,multilevel_tresholding,15,41.98,27.876,-33.59695,0.986,0.913,-7.40365,37.888,60.823,60.53368
Case_16-06,avg,multilevel_tresholding,15,40.864,26.552,-35.02349,0.992,0.918,-7.45968,44.481,67.782,52.38416
Case_16-07,avg,multilevel_tresholding,15,41.907,27.702,-33.89649,0.99,0.922,-6.86869,40.167,62.103,54.61199
Case_16-08,avg,multilevel_tresholding,15,40.981,26.983,-34.15729,0.993,0.922,-7.15005,47.138,67.44,43.06929
Case_16-09,avg,multilevel_tresholding,15,41.448,27.52,-33.60355,0.991,0.919,-7.26539,45.775,67.071,46.52321
Case_16-10,avg,multilevel_tresholding,15,41.914,29.333,-30.01622,0.99,0.922,-6.86869,41.333,63.064,52.57542
Case_16-11,avg,multilevel_tresholding,15,41.153,27.914,-32.17019,0.993,0.939,-5.43807,46.517,65.547,40.90977
Case_16-12,avg,multilevel_tresholding,15,41.204,27.845,-32.42161,0.993,0.936,-5.74018,44.435,67.088,50.98008
Case_16-13,avg,multilevel_tresholding,15,41.039,26.985,-34.24547,0.992,0.922,-7.05645,47.335,68.034,43.72874
Case_17-01,avg,multilevel_tresholding,15,40.489,25.351,-37.38793,0.993,0.914,-7.95569,46.404,66.449,43.19671
Case_17-02,avg,multilevel_tresholding,15,40.266,25.398,-36.92445,0.993,0.918,-7.55287,48.722,66.213,35.89959
Case_17-03,avg,multilevel_tresholding,15,40.34,24.987,-38.059,0.992,0.899,-9.375,46.672,66.604,42.70655
Case_17-04,avg,multilevel_tresholding,15,40.183,24.881,-38.08078,0.993,0.91,-8.35851,46.571,65.091,39.76724
Case_17-05,avg,multilevel_tresholding,15,40.582,25.002,-38.39141,0.991,0.887,-10.49445,47.202,66.99,41.92195
Case_17-06,avg,multilevel_tresholding,15,39.725,24.263,-38.92259,0.992,0.892,-10.08065,45.782,64.396,40.6579
Case_17-07,avg,multilevel_tresholding,15,40.445,24.853,-38.55112,0.993,0.9,-9.36556,48.575,65.022,33.85898
Case_17-08,avg,multilevel_tresholding,15,40.757,25.457,-37.53956,0.994,0.924,-7.04225,49.992,67.532,35.08561
Case_17-09,avg,multilevel_tresholding,15,40.612,25.465,-37.29686,0.993,0.915,-7.85498,47.958,66.58,38.82981
Case_17-10,avg,multilevel_tresholding,15,40.9,25.596,-37.41809,0.992,0.906,-8.66935,49.37,65.626,32.92688
Case_17-11,avg,multilevel_tresholding,15,39.689,24.472,-38.3406,0.994,0.915,-7.94769,46.988,62.894,33.8512
Case_17-12,avg,multilevel_tresholding,15,40.305,24.958,-38.07716,0.992,0.903,-8.97177,48.428,64.337,32.85083
Case_2-01,avg,multilevel_tresholding,15,42.518,29.577,-30.43652,0.992,0.954,-3.83065,43.93,64.439,46.68564
Case_2-02,avg,multilevel_tresholding,15,42.708,30.474,-28.64569,0.992,0.967,-2.52016,47.642,60.507,27.00348
Case_2-03,avg,multilevel_tresholding,15,42.03,28.899,-31.24197,0.993,0.958,-3.52467,42.235,66.216,56.77992
Case_2-04,avg,multilevel_tresholding,15,42.378,29.595,-30.16424,0.993,0.963,-3.02115,45.665,65.776,44.04029
Case_2-05,avg,multilevel_tresholding,15,43.648,33.081,-24.20959,0.991,0.973,-1.81635,43.515,51.488,18.32242
Case_2-06,avg,multilevel_tresholding,15,43.091,30.403,-29.44466,0.993,0.97,-2.31621,54.365,62.189,14.39161
Case_2-07,avg,multilevel_tresholding,15,42.839,30.405,-29.02495,0.993,0.97,-2.31621,53.914,62.543,16.00512
Case_2-08,avg,multilevel_tresholding,15,42.416,29.691,-30.00047,0.993,0.964,-2.92044,46.412,65.831,41.84047
Case_3-01,avg,multilevel_tresholding,15,41.307,27.235,-34.06687,0.993,0.945,-4.83384,54.181,61.089,12.74986
Case_3-02,avg,multilevel_tresholding,15,40.287,25.65,-36.33182,0.994,0.93,-6.43863,53.668,63.526,18.36849
Case_3-03,avg,multilevel_tresholding,15,40.285,25.528,-36.6315,0.992,0.918,-7.45968,52.965,62.963,18.87662
Case_3-04,avg,multilevel_tresholding,15,40.465,26.276,-35.06487,0.994,0.936,-5.83501,51.002,63.88,25.24999
Case_3-05,avg,multilevel_tresholding,15,40.107,25.881,-35.47012,0.993,0.936,-5.74018,50.581,61.995,22.56579
Case_3-06,avg,multilevel_tresholding,15,40.241,25.943,-35.53093,0.993,0.922,-7.15005,49.623,66.095,33.19428
Case_3-07,avg,multilevel_tresholding,15,40.771,28.069,-31.1545,0.996,0.96,-3.61446,47.184,67.348,42.73483
Case_3-08,avg,multilevel_tresholding,15,40.741,25.707,-36.9014,0.993,0.925,-6.84794,55.317,65.536,18.47353
Case_3-09,avg,multilevel_tresholding,15,41.131,28.732,-30.14515,0.993,0.951,-4.22961,49.288,66.703,35.33314
Case_3-10,avg,multilevel_tresholding,15,40.642,27.362,-32.67556,0.995,0.949,-4.62312,49.213,67.118,36.38266
Case_4-01,avg,multilevel_tresholding,15,42.721,30.259,-29.17067,0.991,0.973,-1.81635,47.624,61.937,30.05417
Case_4-02,avg,multilevel_tresholding,15,41.826,29.297,-29.95505,0.997,0.982,-1.50451,50.954,68.069,33.58912
Case_4-03,avg,multilevel_tresholding,15,41.997,29.387,-30.02595,0.995,0.979,-1.60804,45.821,65.975,43.9842
Case_4-04,avg,multilevel_tresholding,15,41.639,29.131,-30.03915,0.997,0.982,-1.50451,49.954,67.794,35.71286
Case_4-05,avg,multilevel_tresholding,15,41.639,28.96,-30.44982,0.997,0.978,-1.90572,49.075,69.001,40.60316
Case_4-06,avg,multilevel_tresholding,15,41.823,28.696,-31.38704,0.997,0.98,-1.70512,55.272,69.163,25.13207
Case_4-07,avg,multilevel_tresholding,15,41.969,30.047,-28.40668,0.997,0.982,-1.50451,45.705,68.166,49.14342
Case_4-08,avg,multilevel_tresholding,15,42.953,32.173,-25.0972,0.997,0.986,-1.10331,48.86,62.057,27.00982
Case_4-09,avg,multilevel_tresholding,15,42.172,30.441,-27.81703,0.997,0.984,-1.30391,46.651,65.902,41.266
Case_4-10,avg,multilevel_tresholding,15,41.51,28.622,-31.04794,0.996,0.976,-2.00803,50.592,66.766,31.96948
Case_5-01,avg,multilevel_tresholding,15,42.218,29.05,-31.19049,0.993,0.951,-4.22961,49.93,69.206,38.60605
Case_5-02,avg,multilevel_tresholding,15,42.504,29.122,-31.4841,0.99,0.944,-4.64646,51.254,69.399,35.40211
Case_5-04,avg,multilevel_tresholding,15,42.757,29.568,-30.84641,0.99,0.951,-3.93939,46.752,69.363,48.36371
Case_5-05,avg,multilevel_tresholding,15,42.543,29.045,-31.7279,0.993,0.954,-3.92749,55.156,69.41,25.84306
Case_5-07,avg,multilevel_tresholding,15,42.665,29.542,-30.75823,0.991,0.951,-4.03633,49.318,68.606,39.10945
Case_5-08,avg,multilevel_tresholding,15,42.471,28.869,-32.02656,0.992,0.949,-4.33468,55,69.573,26.49636
Case_6-01,avg,multilevel_tresholding,15,40.445,25.694,-36.47175,0.993,0.934,-5.94159,48.039,65.088,35.48991
Case_6-02,avg,multilevel_tresholding,15,40.356,25.375,-37.12211,0.993,0.928,-6.54582,50.311,63.283,25.78363
Case_6-03,avg,multilevel_tresholding,15,40.43,25.781,-36.233,0.993,0.936,-5.74018,48.329,64.094,32.62017
Case_6-04,avg,multilevel_tresholding,15,40.994,27.381,-33.2073,0.992,0.946,-4.6371,41.733,67.618,62.02526
Case_6-05,avg,multilevel_tresholding,15,40.544,25.635,-36.7724,0.994,0.941,-5.33199,52.627,61.183,16.25781
Case_6-06,avg,multilevel_tresholding,15,40.747,26.955,-33.84789,0.994,0.953,-4.12475,47.256,65.104,37.76875
Case_6-07,avg,multilevel_tresholding,15,41.006,27.756,-32.31234,0.993,0.949,-4.43102,38.896,68.257,75.48591
Case_6-08,avg,multilevel_tresholding,15,40.382,26.162,-35.21371,0.992,0.934,-5.84677,47.694,61.988,29.97023
Case_6-10,avg,multilevel_tresholding,15,41.115,26.459,-35.64636,0.993,0.943,-5.03525,54.204,64.479,18.95617
Case_7-01,avg,multilevel_tresholding,15,44.857,33.722,-24.82333,0.983,0.955,-2.84842,38.816,45.452,17.09604
Case_7-02,avg,multilevel_tresholding,15,44.728,33.999,-23.98721,0.984,0.962,-2.23577,37.999,45.073,18.61628
Case_7-03,avg,multilevel_tresholding,15,44.527,31.512,-29.22946,0.985,0.946,-3.95939,41.191,49.253,19.57224
Case_7-04,avg,multilevel_tresholding,15,44.592,33.103,-25.76471,0.986,0.959,-2.73834,37.959,46.54,22.60597
Case_7-05,avg,multilevel_tresholding,15,44.254,31.245,-29.39621,0.987,0.95,-3.74873,38.441,49.265,28.15744
Case_7-06,avg,multilevel_tresholding,15,43.924,31.229,-28.90219,0.986,0.953,-3.34686,37.151,47.466,27.76507
Case_7-07,avg,multilevel_tresholding,15,43.956,31.707,-27.8665,0.987,0.963,-2.43161,37.238,50.906,36.70444
Case_7-08,avg,multilevel_tresholding,15,44.215,31.561,-28.61925,0.986,0.947,-3.95538,38.036,50.037,31.55169
Case_7-09,avg,multilevel_tresholding,15,43.51,30.968,-28.82556,0.989,0.955,-3.43782,36.336,56.969,56.78391
Case_7-10,avg,multilevel_tresholding,15,43.953,33.095,-24.70366,0.979,0.936,-4.39224,38.384,51.721,34.74625
Case_7-12,avg,multilevel_tresholding,15,43.796,30.701,-29.89999,0.988,0.946,-4.25101,41.736,55.415,32.77506
Case_8-01,avg,multilevel_tresholding,15,42.224,26.905,-36.28031,0.982,0.868,-11.60896,46.753,66.906,43.10526
Case_8-02,avg,multilevel_tresholding,15,42.518,28.112,-33.88212,0.981,0.905,-7.7472,38.021,62.409,64.1435
Case_8-03,avg,multilevel_tresholding,15,42.275,28.746,-32.00237,0.98,0.919,-6.22449,40.496,61.446,51.7335
Case_8-04,avg,multilevel_tresholding,15,42.815,28.266,-33.98108,0.982,0.902,-8.14664,40.443,63.835,57.83943
Case_9-01,avg,multilevel_tresholding,15,39.053,24.239,-37.93307,0.989,0.869,-12.13347,44.728,61.176,36.77339
Case_9-02,avg,multilevel_tresholding,15,39.796,24.605,-38.17218,0.985,0.84,-14.72081,44.229,59.865,35.35237
Case_9-03,avg,multilevel_tresholding,15,39.838,22.994,-42.28124,0.986,0.723,-26.67343,45.125,64.771,43.53684
Case_9-04,avg,multilevel_tresholding,15,39.245,24.707,-37.04421,0.988,0.841,-14.87854,44.902,67.548,50.43428
Case_9-05,avg,multilevel_tresholding,15,39.346,23.29,-40.8072,0.988,0.764,-22.67206,44.48,65.145,46.45908
Case_9-07,avg,multilevel_tresholding,15,39.646,22.896,-42.2489,0.986,0.757,-23.22515,45.796,61.109,33.43742
Case_9-08,avg,multilevel_tresholding,15,39.967,23.436,-41.36162,0.989,0.798,-19.31244,46.089,62.313,35.20146
Case_9-10,avg,multilevel_tresholding,15,39.805,23.317,-41.42193,0.99,0.801,-19.09091,44.666,63.181,41.45211
